pred_label,area,perimeter,convex_area,convexity,solidity,eccentricity,major_axis_length,minor_axis_length,circularity,bbox_area,extent,skeleton_length,mean_intensity,boundary_edge_strength,mean_cellprob,max_cellprob,image_name,run_name,postprocess,matched_gt_label,best_iou,best_dice,quality_good
24,1981.0,183.9655121145938,2139.0,0.9261337073398784,0.9261337073398784,0.7093117491777124,60.449951187048484,42.6108632588734,0.7355657719727402,3363.0,0.5890573892358014,44.0,0.21698956191539764,0.011706904508173466,2.9731926918029785,7.4184184074401855,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.0022772907229524405,0.004544232906464055,0
25,8684.0,454.51681066681454,10532.0,0.8245347512343335,0.8245347512343335,0.8763981472008286,159.24989779228278,76.69272169971444,0.5282381674671892,17653.0,0.491927717668385,202.0,0.2163960188627243,0.015740718692541122,4.686328887939453,8.400928497314453,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.011458524332992808,0.02265742797619733,0
26,7174.0,639.8965363437813,12301.0,0.5832046175107715,0.5832046175107715,0.9848000849370191,269.65888980380277,46.83750016844785,0.2201667428674676,32193.0,0.22284347528965925,276.0,0.34722140431404114,0.010924930684268475,3.5855493545532227,8.0,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.00878107813661362,0.017409283990206737,0
27,7959.0,479.8010819142764,10026.0,0.793836026331538,0.793836026331538,0.9022294625389333,159.16652840592195,68.64156824173688,0.4344561235336449,17270.0,0.460856977417487,226.0,0.2860242426395416,0.011113056913018227,3.501319646835327,6.602903366088867,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.010084507943804909,0.019967651942971787,0
28,11656.0,642.9432175380073,16762.0,0.6953824125999284,0.6953824125999284,0.9325807629903692,240.47353954487582,86.80166156992094,0.3543350911061229,30644.0,0.3803680981595092,235.0,0.2323179394006729,0.010874608531594276,4.5815606117248535,10.25,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.014687839794393502,0.028950459872209965,0
29,12934.0,608.2569260369921,17086.0,0.7569940302001639,0.7569940302001639,0.5657886782906043,157.90997373314354,130.20471375260541,0.43930747700513273,24462.0,0.5287384514757583,327.0,0.2243008315563202,0.008836614899337292,5.369886875152588,8.75,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.01695363853178989,0.03334200870015358,0
30,7998.0,716.2518754031088,17387.0,0.4599988497153045,0.4599988497153045,0.9441163747065184,230.66837805417194,76.03113557236428,0.19591140516549516,34408.0,0.23244594280399908,330.0,0.313854843378067,0.02162361890077591,3.5532915592193604,8.4375,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.009859173365251904,0.019525838107500124,0
31,21738.0,818.8792924010783,31726.0,0.6851793481686944,0.6851793481686944,0.8530281305632949,257.9700033508407,134.62549855735537,0.4073705886358757,42212.0,0.5149720458637355,344.0,0.34125417470932007,0.015504536218941212,4.742398738861084,8.640870094299316,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.02859608143912983,0.05560215901098994,0
32,10021.0,678.8610024378487,14990.0,0.6685123415610407,0.6685123415610407,0.7678971317822753,164.54178703133687,105.40105525619254,0.2732493917987769,23091.0,0.43397860638343944,332.0,0.19571910798549652,0.008886654861271381,4.164094924926758,8.0625,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.010982549867890014,0.02172648750332072,0
33,2835.0,213.1370849898476,2961.0,0.9574468085106383,0.9574468085106383,0.6174066608276826,69.13850537644451,54.38740063751992,0.7842325856496041,4290.0,0.6608391608391608,62.0,0.6323941946029663,0.029799005016684532,3.5693838596343994,6.4116597175598145,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.00345502354308078,0.006886254913312411,0
34,8678.0,458.51681066681454,10737.0,0.8082332122566825,0.8082332122566825,0.6708672815942981,127.30130013417109,94.40377148705437,0.5187032677848176,17820.0,0.48698092031425366,246.0,0.2732287347316742,0.0133253438398242,5.024370193481445,8.8125,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.01176929560365496,0.02326478112114088,0
35,8892.0,716.0386719675123,17836.0,0.49854227405247814,0.49854227405247814,0.4500142811013394,156.63492486020263,139.87833339313724,0.21793970626653725,27144.0,0.3275862068965517,370.0,0.3019839823246002,0.013957461342215538,4.2743144035339355,8.25,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.011646382986153551,0.023024612516828333,0
36,11908.0,687.4112549695428,19121.0,0.6227707755870509,0.6227707755870509,0.6732577689913856,172.90631982567484,127.84829111168446,0.316676191226328,30100.0,0.3956146179401993,316.0,0.24597102403640747,0.014684085734188557,4.639468669891357,7.75,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.014624960222723686,0.028828307593602494,0
37,8353.0,481.8305191657993,11959.0,0.6984697717200434,0.6984697717200434,0.6288449269349525,131.9170980972371,102.5695994301186,0.4521304282342,17408.0,0.4798368566176471,233.0,0.17376521229743958,0.009344978258013725,4.47656774520874,8.427881240844727,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.010840037423592287,0.021447582252917374,0
38,9651.0,680.0386719675124,15997.0,0.6033006188660374,0.6033006188660374,0.9460957921758822,215.54593534126545,69.81251413405374,0.26224967491380274,24420.0,0.3952088452088452,412.0,0.3478699028491974,0.010605375282466412,4.258394241333008,7.83302640914917,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.01223527563910518,0.0241747663484264,0
39,11007.0,581.4457428549491,14941.0,0.7366976775316244,0.7366976775316244,0.6583974012309765,151.21608299307067,113.81588283379818,0.4091291657039164,21716.0,0.5068613004236507,340.0,0.3754159212112427,0.010241864249110222,3.6176750659942627,6.5,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.014617560277249158,0.028813931178669604,0
40,10603.0,613.6711395993652,16480.0,0.6433859223300971,0.6433859223300971,0.6013512357395495,155.25097294636683,124.04316568877242,0.35380765643771117,24327.0,0.4358531672627122,312.0,0.20067405700683594,0.011796141974627972,4.87047004699707,8.291219711303711,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.013214571791177783,0.026084448761562597,0
41,4967.0,327.60512242138304,5671.0,0.8758596367483689,0.8758596367483689,0.8163409348603226,109.69163654295083,63.35463395430803,0.581570885083798,9300.0,0.5340860215053763,127.0,0.2934865355491638,0.013216840103268623,4.355581283569336,8.334680557250977,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.00655769211169625,0.013029937902394078,0
42,5375.0,340.9543648263006,6321.0,0.8503401360544217,0.8503401360544217,0.8829363988595483,123.7395506217747,58.09480520421547,0.581026343379694,10206.0,0.5266509896139526,153.0,0.43909651041030884,0.027603046968579292,4.452627182006836,8.57079029083252,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.006986054094971905,0.013875175463578027,0
