pred_label,area,perimeter,convex_area,convexity,solidity,eccentricity,major_axis_length,minor_axis_length,circularity,bbox_area,extent,skeleton_length,mean_intensity,boundary_edge_strength,mean_cellprob,max_cellprob,image_name,run_name,postprocess,matched_gt_label,best_iou,best_dice,quality_good
64,7526.0,541.7422074112307,11727.0,0.6417668627952589,0.6417668627952589,0.753894033845218,136.12197100332062,89.43159478289446,0.3222468880045697,16800.0,0.4479761904761905,325.0,0.29908129572868347,0.012283280491828918,5.080134391784668,9.25,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.00942522013758872,0.018674429664644252,0
65,16373.0,831.0336213336291,27044.0,0.6054207957402751,0.6054207957402751,0.594822285475269,197.40041835843007,158.68175380679216,0.2979208763799561,42000.0,0.3898333333333333,439.0,0.27162793278694153,0.01061159372329712,4.609373569488525,8.053481101989746,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.020943716667078296,0.04102815135676647,0
66,11126.0,483.7056274847714,13090.0,0.8499618029029794,0.8499618029029794,0.6169496701874863,139.12693136718812,109.49325778099599,0.597567046109369,17100.0,0.6506432748538011,201.0,0.23217549920082092,0.009788654744625092,3.9564177989959717,7.09375,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.014764120336019041,0.029098625069893476,0
67,10708.0,521.6589462905454,14323.0,0.7476087411855058,0.7476087411855058,0.8758410197282945,178.64216693870867,86.21266315353185,0.4944756464854373,18696.0,0.5727428326914848,272.0,0.22791902720928192,0.010944484733045101,5.187660217285156,8.625,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.013520449334300707,0.026680170771455458,0
68,16917.0,577.2274887854692,18963.0,0.8921056794810948,0.8921056794810948,0.7323800743496246,179.61435946158386,122.2987073253969,0.6380272143514696,26549.0,0.6371991412105917,366.0,0.21670131385326385,0.011266476474702358,4.903298854827881,7.78125,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.021834993817680417,0.042736829233265224,0
69,20634.0,821.193000900063,28403.0,0.7264725557159455,0.7264725557159455,0.8153204209633084,240.17793718020127,139.06543384871958,0.3845057262008783,40734.0,0.5065547208719988,456.0,0.24000459909439087,0.012134077027440071,4.402534484863281,7.859274864196777,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.02651076823005522,0.051652197035918064,0
70,9267.0,605.0853531617383,14847.0,0.6241664982824813,0.6241664982824813,0.8608705146367673,174.43250557840594,88.75546133982022,0.3180649006864718,24174.0,0.38334574336063537,358.0,0.350207656621933,0.013325704261660576,4.513982772827148,8.625,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.011548825122984373,0.022833945008201188,0
71,4299.0,349.6639969244288,5897.0,0.7290147532643717,0.7290147532643717,0.9187421564187769,139.35723931993877,55.026322542450714,0.44185062535009584,8004.0,0.5371064467766117,151.0,0.34554803371429443,0.021564753726124763,3.69089412689209,7.343750476837158,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.005659778443044021,0.01125585126175863,0
72,7490.0,401.1614716074871,8631.0,0.8678021086780211,0.8678021086780211,0.8781277941691376,144.38532949742046,69.07771672001408,0.5848617913841255,11760.0,0.6369047619047619,140.0,0.34887662529945374,0.011664457619190216,4.878543376922607,8.1875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.00962547236114365,0.01906741187627368,0
73,6035.0,408.9188309203678,7284.0,0.8285282811641955,0.8285282811641955,0.7534363903728685,113.01207995757933,74.30779350088797,0.45353720305948125,9545.0,0.6322682032477737,285.0,0.2443433403968811,0.013558858074247837,5.112875938415527,8.375,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.007445269918315917,0.014780495061373572,0
74,11173.0,777.8082245892127,21525.0,0.5190708478513356,0.5190708478513356,0.946201247620945,286.52534344216616,92.71350873270606,0.23207833529953445,42381.0,0.26363228805360894,359.0,0.26053258776664734,0.0120239844545722,4.308908939361572,8.875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.013900234601889026,0.02741933402815908,0
75,7710.0,615.5290039756343,13589.0,0.5673706674516152,0.5673706674516152,0.9168875044738398,195.4637089670912,78.01850244441093,0.25572147354775365,24150.0,0.31925465838509315,325.0,0.4555378556251526,0.018448861315846443,4.526879787445068,8.3125,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.010292531473661687,0.020375349026184528,0
76,7329.0,445.2203461105329,10110.0,0.7249258160237388,0.7249258160237388,0.7197061616859599,129.0567214328515,89.60134463824784,0.46462714584380715,15008.0,0.488339552238806,215.0,0.30449461936950684,0.010358595289289951,4.890762805938721,8.0,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.009513123657510085,0.018846953911888977,0
77,9555.0,729.683332908185,16590.0,0.5759493670886076,0.5759493670886076,0.9147319949435497,208.3222351381422,84.17491274582004,0.22551306239823354,22680.0,0.4212962962962963,374.0,0.2789466083049774,0.011553832329809666,4.505197048187256,8.25,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.012082412875884766,0.023876341930598247,0
78,3250.0,376.35028842544403,5351.0,0.6073631096991217,0.6073631096991217,0.9433581853281766,145.96031624068146,48.42613428006405,0.2883425391850515,8160.0,0.39828431372549017,181.0,0.1353449672460556,0.009791555814445019,2.656391143798828,5.53125,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.003766960784599127,0.007505648087190805,0
