pred_label,area,perimeter,convex_area,convexity,solidity,eccentricity,major_axis_length,minor_axis_length,circularity,bbox_area,extent,skeleton_length,mean_intensity,boundary_edge_strength,mean_cellprob,max_cellprob,image_name,run_name,postprocess,matched_gt_label,best_iou,best_dice,quality_good
48,4948.0,335.26197667087547,5977.0,0.8278400535385645,0.8278400535385645,0.8919294806128832,121.44437144166162,54.91405104504135,0.5531857096087133,9796.0,0.5051041241322989,145.0,0.4703787565231323,0.04398484155535698,4.908016204833984,8.57079029083252,F01_120w1,d30_cp0.0_ft0.2,False,9,0.0067088487778594885,0.013328280139792164,0
49,9566.0,583.4345955666558,14240.0,0.6717696629213483,0.6717696629213483,0.3611168280833339,124.95303286543472,116.52127497197343,0.35314729600037165,17920.0,0.5338169642857142,323.0,0.33792534470558167,0.024772442877292633,5.261285305023193,8.6875,F01_120w1,d30_cp0.0_ft0.2,False,9,0.013694998601659365,0.02701995890391275,0
50,3273.0,242.99494936611663,3484.0,0.9394374282433984,0.9394374282433984,0.829415663927177,87.8081016209958,49.05241110282314,0.6965645615677528,4675.0,0.7001069518716577,69.0,0.3721419870853424,0.024972468614578247,4.401608943939209,8.312500953674316,F01_120w1,d30_cp0.0_ft0.2,False,9,0.004601749801158959,0.009161341401345925,0
51,4439.0,312.8772003600252,5346.0,0.8303404414515526,0.8303404414515526,0.3728338520577748,81.20879549879189,75.35348856840605,0.5698324475247126,8256.0,0.5376695736434108,169.0,0.32497841119766235,0.03609129786491394,5.290605068206787,8.625,F01_120w1,d30_cp0.0_ft0.2,False,9,0.006158103630339001,0.012240826979616475,0
52,8253.0,639.8254685319159,17121.0,0.48203960049062555,0.48203960049062555,0.8412629060717407,184.02930510872704,99.49106982254371,0.25333702276599096,24648.0,0.3348344693281402,302.0,0.3422155976295471,0.03107316419482231,5.071363925933838,7.9375,F01_120w1,d30_cp0.0_ft0.2,False,9,0.011521686896119876,0.022780899402116563,0
53,8631.0,660.239682094289,15867.0,0.5439591605218378,0.5439591605218378,0.9538894955749124,251.60807705974733,75.52217940198821,0.24880994466952355,25760.0,0.33505434782608695,316.0,0.3187796175479889,0.033981937915086746,4.822221279144287,7.875,F01_120w1,d30_cp0.0_ft0.2,False,9,0.012197430893361685,0.024100892812178504,0
54,9978.0,496.6173157302028,12219.0,0.8165971028725755,0.8165971028725755,0.8458277433713725,159.81854849416226,85.25618227110341,0.5084048059235478,14688.0,0.6793300653594772,273.0,0.254822313785553,0.024204201996326447,5.356365203857422,8.3125,F01_120w1,d30_cp0.0_ft0.2,False,9,0.013917039418507129,0.027452027882850668,0
55,4989.0,338.47518010647184,5423.0,0.9199704960354047,0.9199704960354047,0.9448741274235781,142.3367108584578,46.60584792999803,0.5472297654902104,11160.0,0.44704301075268815,124.0,0.4147341847419739,0.026687266305088997,4.903077602386475,7.59375,F01_120w1,d30_cp0.0_ft0.2,False,9,0.007086795399191246,0.01407385228674787,0
56,3589.0,274.35028842544403,4216.0,0.851280834914611,0.851280834914611,0.7952811442682752,91.06998334913719,55.21033910990642,0.5992009319230818,6160.0,0.5826298701298701,102.0,0.521031379699707,0.02426622435450554,4.999290466308594,8.1875,F01_120w1,d30_cp0.0_ft0.2,False,9,0.0050767115145935425,0.010102137391967279,0
57,5626.0,408.50461735799473,7819.0,0.7195293515794858,0.7195293515794858,0.6631652921224597,112.28644694858149,84.04337107620367,0.42365823476862485,11808.0,0.47645663956639567,192.0,0.2514641582965851,0.02156568132340908,4.880496978759766,8.625,F01_120w1,d30_cp0.0_ft0.2,False,9,0.007953039197121757,0.01578057486379861,0
58,5431.0,443.3746750430835,8774.0,0.6189879188511511,0.6189879188511511,0.8621375848550807,130.39636378851995,66.0684784313231,0.3471745653534994,13083.0,0.4151188565313766,238.0,0.3680231273174286,0.026358330622315407,5.437283515930176,8.646742820739746,F01_120w1,d30_cp0.0_ft0.2,False,9,0.007563333634332554,0.01501311804797664,0
